Gene stable ID	GO term accession
ENSCHAG00000009199	GO:0008345
ENSCHAG00000009200	
ENSCHAG00000009201	GO:0034508
ENSCHAG00000009201	GO:0000776
ENSCHAG00000009202	
ENSCHAG00000009203	
ENSCHAG00000009204	GO:0005515
ENSCHAG00000009206	
ENSCHAG00000009207	GO:0016021
ENSCHAG00000009208	GO:0005096
ENSCHAG00000009208	GO:0007165
ENSCHAG00000009208	GO:0005515
ENSCHAG00000009209	GO:0005452
ENSCHAG00000009209	GO:0008509
ENSCHAG00000009209	GO:0006820
ENSCHAG00000009209	GO:0016020
ENSCHAG00000009209	GO:0016021
ENSCHAG00000009209	GO:0008510
ENSCHAG00000009210	GO:0005161
ENSCHAG00000009210	GO:0048568
ENSCHAG00000009210	GO:0048008
ENSCHAG00000009210	GO:0008284
ENSCHAG00000009210	GO:0008083
ENSCHAG00000009210	GO:0016020
ENSCHAG00000009211	GO:0001666
ENSCHAG00000009211	GO:0030968
ENSCHAG00000009211	GO:0035497
ENSCHAG00000009211	GO:0045944
ENSCHAG00000009211	GO:0005789
ENSCHAG00000009211	GO:0005634
ENSCHAG00000009211	GO:0003700
ENSCHAG00000009211	GO:0006355
ENSCHAG00000009212	GO:0019538
ENSCHAG00000009212	GO:0070006
ENSCHAG00000009212	GO:0030145
ENSCHAG00000009212	GO:0005737
ENSCHAG00000009212	GO:0006508
ENSCHAG00000009213	GO:0004386
ENSCHAG00000009213	GO:0003676
ENSCHAG00000009213	GO:0005524
ENSCHAG00000009213	GO:0003730
ENSCHAG00000009214	
ENSCHAG00000009217	GO:0016705
ENSCHAG00000009217	GO:0005506
ENSCHAG00000009217	GO:0020037
ENSCHAG00000009217	GO:0055114
ENSCHAG00000009218	GO:0006468
ENSCHAG00000009218	GO:0004672
ENSCHAG00000009218	GO:0005524
ENSCHAG00000009218	GO:0005515
ENSCHAG00000009219	
ENSCHAG00000009220	
ENSCHAG00000009221	GO:0000159
ENSCHAG00000009221	GO:0019888
ENSCHAG00000009221	GO:0007165
ENSCHAG00000009222	GO:0005515
ENSCHAG00000009223	GO:0005515
ENSCHAG00000009224	
ENSCHAG00000009225	GO:0048599
ENSCHAG00000009225	GO:0043240
ENSCHAG00000009225	GO:0036297
ENSCHAG00000009225	GO:0004842
ENSCHAG00000009226	GO:0016021
ENSCHAG00000009227	GO:0003677
ENSCHAG00000009227	GO:0006355
ENSCHAG00000009228	GO:0015349
ENSCHAG00000009228	GO:0070327
ENSCHAG00000009228	GO:0005887
ENSCHAG00000009228	GO:0022857
ENSCHAG00000009228	GO:0055085
ENSCHAG00000009230	GO:0003700
ENSCHAG00000009230	GO:0006351
ENSCHAG00000009230	GO:0071599
ENSCHAG00000009230	GO:0006355
ENSCHAG00000009230	GO:0008270
ENSCHAG00000009230	GO:0043565
ENSCHAG00000009231	GO:0003714
ENSCHAG00000009232	GO:0005096
ENSCHAG00000009232	GO:0007165
ENSCHAG00000009232	GO:0005515
ENSCHAG00000009233	GO:2000312
ENSCHAG00000009233	GO:0005515
ENSCHAG00000009234	GO:0005515
ENSCHAG00000009235	
ENSCHAG00000009236	GO:0035803
ENSCHAG00000009236	GO:0007339
ENSCHAG00000009236	GO:0035804
ENSCHAG00000009237	GO:0005761
ENSCHAG00000009237	GO:0015935
ENSCHAG00000009237	GO:0006915
ENSCHAG00000009237	GO:0001666
ENSCHAG00000009239	GO:0070197
ENSCHAG00000009241	GO:0042981
ENSCHAG00000009242	GO:0006744
ENSCHAG00000009242	GO:0005739
ENSCHAG00000009243	
ENSCHAG00000009245	GO:0005741
ENSCHAG00000009245	GO:0008053
ENSCHAG00000009245	GO:0005525
ENSCHAG00000009245	GO:0003924
ENSCHAG00000009245	GO:0016021
ENSCHAG00000009246	GO:0006468
ENSCHAG00000009246	GO:0004672
ENSCHAG00000009246	GO:0005524
ENSCHAG00000009247	GO:0003707
ENSCHAG00000009247	GO:0005634
ENSCHAG00000009247	GO:0003700
ENSCHAG00000009247	GO:0003677
ENSCHAG00000009247	GO:0006355
ENSCHAG00000009247	GO:0008270
ENSCHAG00000009247	GO:0043565
ENSCHAG00000009248	GO:0004722
ENSCHAG00000009248	GO:0043169
ENSCHAG00000009248	GO:0016791
ENSCHAG00000009248	GO:0006470
ENSCHAG00000009249	
ENSCHAG00000009249	GO:0000387
ENSCHAG00000009249	GO:0030576
ENSCHAG00000009250	GO:0008076
ENSCHAG00000009250	GO:0006813
ENSCHAG00000009250	GO:0005249
ENSCHAG00000009250	GO:0055085
ENSCHAG00000009250	GO:0006811
ENSCHAG00000009250	GO:0005216
ENSCHAG00000009250	GO:0016020
ENSCHAG00000009251	GO:0005515
ENSCHAG00000009252	GO:0101005
ENSCHAG00000009252	GO:0030433
ENSCHAG00000009252	GO:0016579
ENSCHAG00000009252	GO:0004843
ENSCHAG00000009252	GO:0005515
ENSCHAG00000009253	GO:0032836
ENSCHAG00000009253	GO:0039021
ENSCHAG00000009253	GO:0031418
ENSCHAG00000009253	GO:0016705
ENSCHAG00000009253	GO:0005506
ENSCHAG00000009253	GO:0016491
ENSCHAG00000009253	GO:0055114
ENSCHAG00000009254	GO:0010996
ENSCHAG00000009254	GO:0042462
ENSCHAG00000009254	GO:0050953
ENSCHAG00000009254	GO:0005515
ENSCHAG00000009255	GO:0004970
ENSCHAG00000009255	GO:0015276
ENSCHAG00000009255	GO:0038023
ENSCHAG00000009255	GO:0006811
ENSCHAG00000009255	GO:0005216
ENSCHAG00000009255	GO:0016020
ENSCHAG00000009256	GO:0022857
ENSCHAG00000009256	GO:0055085
ENSCHAG00000009257	
ENSCHAG00000009258	
ENSCHAG00000009259	GO:0006261
ENSCHAG00000009259	GO:0006269
ENSCHAG00000009259	GO:0003678
ENSCHAG00000009260	
ENSCHAG00000009261	GO:0019239
ENSCHAG00000009262	GO:0030414
ENSCHAG00000009262	GO:0005576
ENSCHAG00000009263	GO:0005525
ENSCHAG00000009264	GO:0001774
ENSCHAG00000009264	GO:0007596
ENSCHAG00000009264	GO:0045028
ENSCHAG00000009264	GO:0007186
ENSCHAG00000009264	GO:0004930
ENSCHAG00000009264	GO:0016021
ENSCHAG00000009265	
ENSCHAG00000009266	GO:0007186
ENSCHAG00000009266	GO:0004930
ENSCHAG00000009266	GO:0016021
ENSCHAG00000009267	GO:0003774
ENSCHAG00000009267	GO:0016459
ENSCHAG00000009267	GO:0051015
ENSCHAG00000009267	GO:0005524
ENSCHAG00000009267	GO:0005515
ENSCHAG00000009268	GO:0048741
ENSCHAG00000009269	GO:0045824
ENSCHAG00000009269	GO:0034122
ENSCHAG00000009269	GO:0035162
ENSCHAG00000009269	GO:0002755
ENSCHAG00000009269	GO:0007165
ENSCHAG00000009269	GO:0006468
ENSCHAG00000009269	GO:0004672
ENSCHAG00000009269	GO:0005524
ENSCHAG00000009269	GO:0005515
ENSCHAG00000009270	GO:0016021
ENSCHAG00000009272	GO:0001568
ENSCHAG00000009272	GO:0007507
ENSCHAG00000009272	GO:0046959
ENSCHAG00000009272	GO:0007613
ENSCHAG00000009272	GO:0045685
ENSCHAG00000009272	GO:0060251
ENSCHAG00000009272	GO:0070373
ENSCHAG00000009272	GO:0070444
ENSCHAG00000009272	GO:0043087
ENSCHAG00000009272	GO:0007165
ENSCHAG00000009273	GO:0061007
ENSCHAG00000009273	GO:0005515
ENSCHAG00000009274	GO:0004185
ENSCHAG00000009274	GO:0006508
ENSCHAG00000009275	
ENSCHAG00000009276	GO:0042981
ENSCHAG00000009277	
ENSCHAG00000009278	GO:0050772
ENSCHAG00000009278	GO:0010001
ENSCHAG00000009279	GO:0007194
ENSCHAG00000009279	GO:0045028
ENSCHAG00000009279	GO:0007186
ENSCHAG00000009279	GO:0004930
ENSCHAG00000009279	GO:0016021
ENSCHAG00000009280	GO:0007018
ENSCHAG00000009280	GO:0003777
ENSCHAG00000009280	GO:0008017
ENSCHAG00000009280	GO:0005524
ENSCHAG00000009281	GO:0006468
ENSCHAG00000009281	GO:0004672
ENSCHAG00000009281	GO:0005524
ENSCHAG00000009282	
ENSCHAG00000009283	GO:0006468
ENSCHAG00000009283	GO:0004672
ENSCHAG00000009283	GO:0005524
ENSCHAG00000009284	GO:0016021
ENSCHAG00000009285	
ENSCHAG00000009286	GO:0030127
ENSCHAG00000009286	GO:0006888
ENSCHAG00000009286	GO:0006886
ENSCHAG00000009286	GO:0008270
ENSCHAG00000009287	GO:0008305
ENSCHAG00000009287	GO:0007155
ENSCHAG00000009288	
ENSCHAG00000009289	GO:0031080
ENSCHAG00000009289	GO:0005515
ENSCHAG00000009289	GO:0007507
ENSCHAG00000009290	GO:0005515
ENSCHAG00000009290	GO:0042981
ENSCHAG00000009291	GO:0007018
ENSCHAG00000009291	GO:0003777
ENSCHAG00000009291	GO:0008017
ENSCHAG00000009291	GO:0005524
ENSCHAG00000009292	GO:0005515
ENSCHAG00000009293	GO:0016702
ENSCHAG00000009293	GO:0046872
ENSCHAG00000009293	GO:0055114
ENSCHAG00000009293	GO:0005515
ENSCHAG00000009293	GO:0005506
ENSCHAG00000009294	
ENSCHAG00000009295	GO:0003700
ENSCHAG00000009295	GO:0045893
ENSCHAG00000009295	GO:0001889
ENSCHAG00000009295	GO:0048565
ENSCHAG00000009295	GO:0001706
ENSCHAG00000009295	GO:0043565
ENSCHAG00000009295	GO:0048546
ENSCHAG00000009295	GO:0031016
ENSCHAG00000009295	GO:0030855
ENSCHAG00000009295	GO:0060575
ENSCHAG00000009295	GO:0050673
ENSCHAG00000009295	GO:0007275
ENSCHAG00000009295	GO:0005634
ENSCHAG00000009295	GO:0003677
ENSCHAG00000009295	GO:0006355
ENSCHAG00000009295	GO:0000981
ENSCHAG00000009297	
ENSCHAG00000009298	GO:0006836
ENSCHAG00000009298	GO:0019905
ENSCHAG00000009299	GO:0055114
ENSCHAG00000009300	
ENSCHAG00000009301	GO:0007340
ENSCHAG00000009301	GO:0046488
ENSCHAG00000009301	GO:0004629
ENSCHAG00000009301	GO:0004435
ENSCHAG00000009301	GO:0006629
ENSCHAG00000009301	GO:0008081
ENSCHAG00000009301	GO:0035556
ENSCHAG00000009301	GO:0007165
ENSCHAG00000009301	GO:0005509
ENSCHAG00000009301	GO:0007223
ENSCHAG00000009301	GO:1901232
ENSCHAG00000009301	GO:1904088
ENSCHAG00000009301	GO:0019897
ENSCHAG00000009301	GO:0005096
ENSCHAG00000009301	GO:0030695
ENSCHAG00000009301	GO:0051020
ENSCHAG00000009302	GO:0005179
ENSCHAG00000009302	GO:0005576
ENSCHAG00000009303	
ENSCHAG00000009304	
ENSCHAG00000009305	GO:0004197
ENSCHAG00000009305	GO:0008234
ENSCHAG00000009305	GO:0006508
ENSCHAG00000009305	GO:0042981
ENSCHAG00000009306	GO:0008270
ENSCHAG00000009306	GO:0005515
ENSCHAG00000009307	
ENSCHAG00000009308	GO:0006468
ENSCHAG00000009308	GO:0004672
ENSCHAG00000009308	GO:0005524
ENSCHAG00000009308	GO:0007420
ENSCHAG00000009309	GO:0005634
ENSCHAG00000009309	GO:0005737
ENSCHAG00000009309	GO:0002244
ENSCHAG00000009309	GO:0004402
ENSCHAG00000009309	GO:0000123
ENSCHAG00000009309	GO:0016573
ENSCHAG00000009309	GO:0003713
ENSCHAG00000009309	GO:0006355
ENSCHAG00000009309	GO:0003712
ENSCHAG00000009309	GO:0008270
ENSCHAG00000009309	GO:0005515
ENSCHAG00000009310	
ENSCHAG00000009312	
ENSCHAG00000009313	
ENSCHAG00000009314	GO:0005515
ENSCHAG00000009315	GO:0005515
ENSCHAG00000009316	GO:0023051
ENSCHAG00000009316	GO:0001784
ENSCHAG00000009316	GO:0007166
ENSCHAG00000009316	GO:0004842
ENSCHAG00000009316	GO:0005509
ENSCHAG00000009317	
ENSCHAG00000009318	
ENSCHAG00000009319	GO:0000976
ENSCHAG00000009319	GO:0003700
ENSCHAG00000009319	GO:0006355
ENSCHAG00000009319	GO:0005515
ENSCHAG00000009320	GO:0035803
ENSCHAG00000009320	GO:0007339
ENSCHAG00000009320	GO:0035804
ENSCHAG00000009321	GO:0031087
ENSCHAG00000009321	GO:0003729
ENSCHAG00000009322	
ENSCHAG00000009323	
ENSCHAG00000009324	GO:0038023
ENSCHAG00000009324	GO:0016021
ENSCHAG00000009325	GO:0034061
ENSCHAG00000009325	GO:0016779
ENSCHAG00000009325	GO:0003887
ENSCHAG00000009325	GO:0006281
ENSCHAG00000009325	GO:0003677
ENSCHAG00000009326	
ENSCHAG00000009327	
ENSCHAG00000009328	
ENSCHAG00000009329	GO:0004867
ENSCHAG00000009330	GO:0003677
ENSCHAG00000009331	GO:0005634
ENSCHAG00000009331	GO:0006355
ENSCHAG00000009331	GO:0008270
ENSCHAG00000009331	GO:0035064
ENSCHAG00000009333	GO:0005515
ENSCHAG00000009334	GO:0009117
ENSCHAG00000009334	GO:0008253
ENSCHAG00000009334	GO:0000166
ENSCHAG00000009334	GO:0000287
ENSCHAG00000009334	GO:0005737
ENSCHAG00000009336	GO:0016567
ENSCHAG00000009336	GO:0004842
ENSCHAG00000009336	GO:0005515
ENSCHAG00000009337	
ENSCHAG00000009339	GO:0031390
ENSCHAG00000009339	GO:0007064
ENSCHAG00000009340	
ENSCHAG00000009341	GO:0008083
ENSCHAG00000009343	
ENSCHAG00000009344	GO:0035556
ENSCHAG00000009344	GO:0006468
ENSCHAG00000009344	GO:0004672
ENSCHAG00000009344	GO:0005524
ENSCHAG00000009345	GO:0003677
ENSCHAG00000009348	GO:0006468
ENSCHAG00000009348	GO:0004672
ENSCHAG00000009348	GO:0005524
ENSCHAG00000009348	GO:0005515
ENSCHAG00000009348	GO:0004713
ENSCHAG00000009349	
ENSCHAG00000009351	
ENSCHAG00000009352	
ENSCHAG00000009353	GO:0005515
ENSCHAG00000009354	GO:0046777
ENSCHAG00000009354	GO:0003146
ENSCHAG00000009354	GO:0004683
ENSCHAG00000009354	GO:0006468
ENSCHAG00000009354	GO:0005516
ENSCHAG00000009354	GO:0004672
ENSCHAG00000009354	GO:0005524
ENSCHAG00000009355	
ENSCHAG00000009356	GO:0070828
ENSCHAG00000009356	GO:0003682
ENSCHAG00000009356	GO:0005694
ENSCHAG00000009356	GO:0006334
ENSCHAG00000009356	GO:0000786
ENSCHAG00000009356	GO:0003677
ENSCHAG00000009356	GO:0006355
ENSCHAG00000009357	GO:0006333
ENSCHAG00000009357	GO:0005634
ENSCHAG00000009358	
ENSCHAG00000009359	GO:0005685
ENSCHAG00000009359	GO:0006376
ENSCHAG00000009359	GO:0003729
ENSCHAG00000009360	GO:0046872
ENSCHAG00000009360	GO:0008270
ENSCHAG00000009361	
ENSCHAG00000009362	
ENSCHAG00000009363	GO:0004713
ENSCHAG00000009363	GO:0007169
ENSCHAG00000009363	GO:0016021
ENSCHAG00000009363	GO:0006468
ENSCHAG00000009363	GO:0004672
ENSCHAG00000009363	GO:0005524
ENSCHAG00000009364	GO:0021522
ENSCHAG00000009364	GO:0048568
ENSCHAG00000009364	GO:0004129
ENSCHAG00000009364	GO:0005743
ENSCHAG00000009365	
ENSCHAG00000009366	GO:0042981
ENSCHAG00000009367	GO:0016020
ENSCHAG00000009367	GO:0005509
ENSCHAG00000009367	GO:0007219
ENSCHAG00000009367	GO:0001946
ENSCHAG00000009367	GO:0060271
ENSCHAG00000009367	GO:0070121
ENSCHAG00000009367	GO:0009953
ENSCHAG00000009367	GO:0001822
ENSCHAG00000009367	GO:0005783
ENSCHAG00000009367	GO:0010882
ENSCHAG00000009367	GO:0007368
ENSCHAG00000009367	GO:0001947
ENSCHAG00000009367	GO:0048793
ENSCHAG00000009367	GO:0003171
ENSCHAG00000009367	GO:0002244
ENSCHAG00000009367	GO:0072114
ENSCHAG00000009367	GO:0003143
ENSCHAG00000009367	GO:0003146
ENSCHAG00000009367	GO:0061371
ENSCHAG00000009367	GO:0072019
ENSCHAG00000009367	GO:0005929
ENSCHAG00000009367	GO:0065003
ENSCHAG00000009367	GO:0060972
ENSCHAG00000009367	GO:0032965
ENSCHAG00000009367	GO:0007507
ENSCHAG00000009367	GO:0051284
ENSCHAG00000009367	GO:0097704
ENSCHAG00000009367	GO:0016323
ENSCHAG00000009367	GO:0003173
ENSCHAG00000009368	GO:0005515
ENSCHAG00000009368	
ENSCHAG00000009369	GO:0016934
ENSCHAG00000009369	GO:0006821
ENSCHAG00000009369	GO:0045211
ENSCHAG00000009369	GO:0034220
ENSCHAG00000009369	GO:0005230
ENSCHAG00000009369	GO:0004888
ENSCHAG00000009369	GO:0006811
ENSCHAG00000009369	GO:0005216
ENSCHAG00000009369	GO:0016021
ENSCHAG00000009369	GO:0034613
ENSCHAG00000009370	GO:0016197
ENSCHAG00000009371	GO:0004862
ENSCHAG00000009371	GO:0006469
ENSCHAG00000009372	
ENSCHAG00000009373	GO:0007050
ENSCHAG00000009375	
ENSCHAG00000009375	GO:0001525
ENSCHAG00000009375	GO:0060216
ENSCHAG00000009375	GO:0002244
ENSCHAG00000009375	GO:0045747
ENSCHAG00000009376	GO:0006886
ENSCHAG00000009376	
ENSCHAG00000009377	GO:0007264
ENSCHAG00000009377	GO:0005525
ENSCHAG00000009377	GO:0003924
ENSCHAG00000009378	GO:0005515
ENSCHAG00000009380	GO:0005515
ENSCHAG00000009381	GO:0006979
ENSCHAG00000009381	GO:0004601
ENSCHAG00000009381	GO:0006952
ENSCHAG00000009381	GO:0020037
ENSCHAG00000009381	GO:0055114
ENSCHAG00000009381	GO:0005515
ENSCHAG00000009382	GO:0003677
ENSCHAG00000009384	
ENSCHAG00000009385	
ENSCHAG00000009386	GO:0030574
ENSCHAG00000009386	GO:0031012
ENSCHAG00000009386	GO:0004222
ENSCHAG00000009386	GO:0008237
ENSCHAG00000009386	GO:0006508
ENSCHAG00000009386	GO:0005576
ENSCHAG00000009386	GO:0008270
ENSCHAG00000009389	GO:0004197
ENSCHAG00000009389	GO:0008234
ENSCHAG00000009389	GO:0006508
ENSCHAG00000009389	GO:0042981
ENSCHAG00000009391	GO:0000786
ENSCHAG00000009391	GO:0046982
ENSCHAG00000009391	GO:0003677
ENSCHAG00000009392	GO:0033333
ENSCHAG00000009392	GO:0033334
ENSCHAG00000009392	GO:0015271
ENSCHAG00000009392	GO:0042391
ENSCHAG00000009392	GO:0071805
ENSCHAG00000009392	GO:0005267
ENSCHAG00000009392	GO:0016020
ENSCHAG00000009393	
ENSCHAG00000009396	GO:0006836
ENSCHAG00000009396	GO:0019905
ENSCHAG00000009397	GO:0006545
ENSCHAG00000009397	GO:0046654
ENSCHAG00000009397	GO:0004146
ENSCHAG00000009397	GO:0050661
ENSCHAG00000009397	GO:0055114
ENSCHAG00000009398	GO:0008092
ENSCHAG00000009398	GO:0005856
ENSCHAG00000009398	GO:0005515
ENSCHAG00000009399	GO:0035803
ENSCHAG00000009399	GO:0007339
ENSCHAG00000009399	GO:0035804
ENSCHAG00000009400	GO:0031072
ENSCHAG00000009400	GO:0009408
ENSCHAG00000009400	GO:0006457
ENSCHAG00000009400	GO:0051082
ENSCHAG00000009400	GO:0005524
ENSCHAG00000009401	GO:0007420
ENSCHAG00000009401	GO:0042074
ENSCHAG00000009401	GO:0036302
ENSCHAG00000009401	GO:0046549
ENSCHAG00000009401	GO:0021538
ENSCHAG00000009401	GO:0030903
ENSCHAG00000009401	GO:0001947
ENSCHAG00000009401	GO:0008016
ENSCHAG00000009401	GO:0048793
ENSCHAG00000009401	GO:0035050
ENSCHAG00000009401	GO:0021982
ENSCHAG00000009401	GO:0030509
ENSCHAG00000009401	GO:0072019
ENSCHAG00000009401	GO:0042461
ENSCHAG00000009401	GO:0003205
ENSCHAG00000009401	GO:0007155
ENSCHAG00000009401	GO:0043704
ENSCHAG00000009401	GO:0046548
ENSCHAG00000009401	GO:0046551
ENSCHAG00000009401	GO:0048318
ENSCHAG00000009401	GO:0048663
ENSCHAG00000009401	GO:0060219
ENSCHAG00000009401	GO:0072068
ENSCHAG00000009401	GO:0035777
ENSCHAG00000009401	GO:0005634
ENSCHAG00000009401	GO:0003700
ENSCHAG00000009401	GO:0006355
ENSCHAG00000009401	GO:0042671
ENSCHAG00000009402	GO:0003700
ENSCHAG00000009402	GO:0003677
ENSCHAG00000009402	GO:0006355
ENSCHAG00000009402	GO:0006357
ENSCHAG00000009403	GO:0004713
ENSCHAG00000009403	GO:0007169
ENSCHAG00000009403	GO:0016021
ENSCHAG00000009403	GO:0006468
ENSCHAG00000009403	GO:0004672
ENSCHAG00000009403	GO:0005524
ENSCHAG00000009403	GO:0031101
ENSCHAG00000009403	GO:0060973
ENSCHAG00000009403	GO:0007413
ENSCHAG00000009403	GO:0001837
ENSCHAG00000009403	GO:0048919
ENSCHAG00000009403	GO:0001755
ENSCHAG00000009403	GO:0055003
ENSCHAG00000009403	GO:0014037
ENSCHAG00000009403	GO:0014044
ENSCHAG00000009403	GO:0048914
ENSCHAG00000009403	GO:0048932
ENSCHAG00000009403	GO:0042552
ENSCHAG00000009403	GO:0032285
ENSCHAG00000009403	GO:0060347
ENSCHAG00000009404	GO:0055085
ENSCHAG00000009404	GO:0016021
ENSCHAG00000009404	GO:0008273
ENSCHAG00000009404	GO:0005886
ENSCHAG00000009404	GO:0006811
ENSCHAG00000009405	GO:0032300
ENSCHAG00000009405	GO:0006298
ENSCHAG00000009405	GO:0030983
ENSCHAG00000009405	GO:0007283
ENSCHAG00000009405	GO:0007059
ENSCHAG00000009405	GO:0007141
ENSCHAG00000009405	GO:0043060
ENSCHAG00000009405	GO:0051026
ENSCHAG00000009405	GO:0016887
ENSCHAG00000009405	GO:0005524
ENSCHAG00000009406	GO:0048701
ENSCHAG00000009406	GO:0030166
ENSCHAG00000009408	GO:0031625
ENSCHAG00000009408	GO:0006511
ENSCHAG00000009410	GO:0031012
ENSCHAG00000009410	GO:0004222
ENSCHAG00000009410	GO:0008237
ENSCHAG00000009410	GO:0006508
ENSCHAG00000009410	GO:0008270
ENSCHAG00000009411	
ENSCHAG00000009413	GO:0016765
ENSCHAG00000009413	GO:0008299
ENSCHAG00000009414	
ENSCHAG00000009415	GO:0008017
ENSCHAG00000009415	GO:0005515
ENSCHAG00000009416	
ENSCHAG00000009417	GO:0006956
ENSCHAG00000009417	GO:0004866
ENSCHAG00000009417	GO:0005615
ENSCHAG00000009417	GO:0005576
ENSCHAG00000009417	GO:0005515
ENSCHAG00000009418	GO:0007275
ENSCHAG00000009418	GO:0016055
ENSCHAG00000009418	GO:0005576
ENSCHAG00000009418	GO:0005102
ENSCHAG00000009418	GO:0045893
ENSCHAG00000009418	GO:0007507
ENSCHAG00000009418	GO:0042074
ENSCHAG00000009418	GO:0021986
ENSCHAG00000009418	GO:0048703
ENSCHAG00000009418	GO:0048841
ENSCHAG00000009418	GO:0070654
ENSCHAG00000009419	GO:0001952
ENSCHAG00000009419	GO:0051492
ENSCHAG00000009419	GO:0030335
ENSCHAG00000009419	GO:0005615
ENSCHAG00000009420	
ENSCHAG00000009421	GO:0009451
ENSCHAG00000009421	GO:0001522
ENSCHAG00000009421	GO:0009982
ENSCHAG00000009421	GO:0003723
ENSCHAG00000009422	GO:0006413
ENSCHAG00000009422	GO:0003743
ENSCHAG00000009422	GO:0003723
ENSCHAG00000009424	GO:0016021
ENSCHAG00000009425	GO:0004713
ENSCHAG00000009425	GO:0006468
ENSCHAG00000009425	GO:0004672
ENSCHAG00000009425	GO:0005524
ENSCHAG00000009425	GO:0005515
ENSCHAG00000009426	GO:0004707
ENSCHAG00000009426	GO:0006468
ENSCHAG00000009426	GO:0004672
ENSCHAG00000009426	GO:0005524
ENSCHAG00000009427	GO:0004386
ENSCHAG00000009427	GO:0003676
ENSCHAG00000009427	GO:0005524
ENSCHAG00000009429	GO:0000339
ENSCHAG00000009429	GO:0003743
ENSCHAG00000009429	GO:0003723
ENSCHAG00000009429	GO:0005515
ENSCHAG00000009430	GO:0045277
ENSCHAG00000009430	GO:0005739
ENSCHAG00000009432	GO:0001706
ENSCHAG00000009432	GO:0035462
ENSCHAG00000009432	GO:0001707
ENSCHAG00000009432	GO:0007368
ENSCHAG00000009432	GO:0001947
ENSCHAG00000009432	GO:0003140
ENSCHAG00000009432	GO:0035050
ENSCHAG00000009432	GO:0003146
ENSCHAG00000009432	GO:0061966
ENSCHAG00000009432	GO:0010084
ENSCHAG00000009432	GO:0032926
ENSCHAG00000009438	GO:0005515
ENSCHAG00000009439	GO:0004707
ENSCHAG00000009439	GO:0006468
ENSCHAG00000009439	GO:0004672
ENSCHAG00000009439	GO:0005524
ENSCHAG00000009440	GO:0004722
ENSCHAG00000009440	GO:0016791
ENSCHAG00000009440	GO:0006470
ENSCHAG00000009441	GO:0003677
ENSCHAG00000009441	GO:0008270
ENSCHAG00000009441	GO:0007219
ENSCHAG00000009442	
ENSCHAG00000009443	GO:0008236
ENSCHAG00000009443	GO:0006508
ENSCHAG00000009444	GO:0005525
ENSCHAG00000009444	GO:0003924
ENSCHAG00000009445	
ENSCHAG00000009446	
ENSCHAG00000009447	
ENSCHAG00000009447	GO:0005634
ENSCHAG00000009447	GO:0045892
ENSCHAG00000009447	GO:0010468
ENSCHAG00000009448	GO:0004222
ENSCHAG00000009448	GO:0008237
ENSCHAG00000009448	GO:0006508
ENSCHAG00000009448	GO:0008270
ENSCHAG00000009450	GO:0043161
ENSCHAG00000009450	GO:0003684
ENSCHAG00000009450	GO:0006289
ENSCHAG00000009450	GO:0005515
ENSCHAG00000009451	
ENSCHAG00000009452	GO:0004499
ENSCHAG00000009452	GO:0050661
ENSCHAG00000009452	GO:0050660
ENSCHAG00000009452	GO:0055114
ENSCHAG00000009453	GO:0016020
ENSCHAG00000009454	GO:0034453
ENSCHAG00000009454	GO:0005813
ENSCHAG00000009454	GO:0008017
ENSCHAG00000009455	GO:0000049
ENSCHAG00000009455	GO:0005525
ENSCHAG00000009455	GO:0003924
ENSCHAG00000009456	GO:0003824
ENSCHAG00000009457	GO:0005515
ENSCHAG00000009458	GO:0000172
ENSCHAG00000009458	GO:0001682
ENSCHAG00000009458	GO:0003676
ENSCHAG00000009459	
ENSCHAG00000009460	GO:0046872
ENSCHAG00000009462	GO:0006468
ENSCHAG00000009462	GO:0004672
ENSCHAG00000009462	GO:0005524
ENSCHAG00000009463	GO:0030276
ENSCHAG00000009463	GO:0015031
ENSCHAG00000009463	GO:0030117
ENSCHAG00000009463	GO:0030131
ENSCHAG00000009463	GO:0006886
ENSCHAG00000009463	GO:0016192
ENSCHAG00000009463	GO:0005515
ENSCHAG00000009464	GO:0003677
ENSCHAG00000009464	GO:0006355
ENSCHAG00000009464	GO:0000981
ENSCHAG00000009464	GO:0008270
ENSCHAG00000009464	GO:0003676
ENSCHAG00000009465	
ENSCHAG00000009466	GO:0004674
ENSCHAG00000009466	GO:0006468
ENSCHAG00000009466	GO:0004672
ENSCHAG00000009466	GO:0042981
ENSCHAG00000009466	GO:0005524
ENSCHAG00000009466	GO:0001568
ENSCHAG00000009467	GO:0005515
ENSCHAG00000009468	GO:0005515
ENSCHAG00000009469	GO:2000266
ENSCHAG00000009469	GO:0008201
ENSCHAG00000009469	GO:0071391
ENSCHAG00000009469	GO:0030193
ENSCHAG00000009469	GO:0004867
ENSCHAG00000009469	GO:0005615
ENSCHAG00000009470	
ENSCHAG00000009471	GO:0015643
ENSCHAG00000009472	
ENSCHAG00000009473	
ENSCHAG00000009474	GO:0006396
ENSCHAG00000009474	GO:0003729
ENSCHAG00000009474	GO:0005737
ENSCHAG00000009474	GO:0005634
ENSCHAG00000009474	GO:0003723
ENSCHAG00000009474	GO:0003676
ENSCHAG00000009475	GO:0003950
ENSCHAG00000009476	
ENSCHAG00000009477	GO:0045721
ENSCHAG00000009478	
ENSCHAG00000009479	GO:0005515
ENSCHAG00000009480	GO:0006513
ENSCHAG00000009480	GO:0006301
